"Date"	"Gender"	"geogcode"	"Age"	"value type"	"value"	"flag"
"2011"	"Male"	"E07000120"	"Aged 60-64"	"number"	2585	""
"2011"	"Male"	"E07000120"	"Aged 65-69"	"number"	2005	""
"2011"	"Male"	"E07000120"	"Aged 70-74"	"number"	1457	""
"2011"	"Male"	"E07000120"	"Aged 75-79"	"number"	1076	""
"2011"	"Male"	"E07000120"	"Aged 80-84"	"number"	742	""
"2011"	"Male"	"E07000120"	"Age 85"	"number"	97	""
"2011"	"Male"	"E07000120"	"Age 86"	"number"	96	""
"2011"	"Male"	"E07000120"	"Age 87"	"number"	88	""
"2011"	"Male"	"E07000120"	"Age 88"	"number"	59	""
"2011"	"Male"	"E07000120"	"Age 89"	"number"	50	""
"2011"	"Male"	"E07000120"	"Aged 90+"	"number"	140	""
"2011"	"Male"	"E07000121"	"Aged 60-64"	"number"	4298	""
"2011"	"Male"	"E07000121"	"Aged 65-69"	"number"	3608	""
"2011"	"Male"	"E07000121"	"Aged 70-74"	"number"	2884	""
"2011"	"Male"	"E07000121"	"Aged 75-79"	"number"	2230	""
"2011"	"Male"	"E07000121"	"Aged 80-84"	"number"	1492	""
"2011"	"Male"	"E07000121"	"Age 85"	"number"	185	""
"2011"	"Male"	"E07000121"	"Age 86"	"number"	160	""
"2011"	"Male"	"E07000121"	"Age 87"	"number"	166	""
"2011"	"Male"	"E07000121"	"Age 88"	"number"	149	""
"2011"	"Male"	"E07000121"	"Age 89"	"number"	109	""
"2011"	"Male"	"E07000121"	"Aged 90+"	"number"	310	""
"2011"	"Male"	"E07000122"	"Aged 60-64"	"number"	3004	""
"2011"	"Male"	"E07000122"	"Aged 65-69"	"number"	2175	""
"2011"	"Male"	"E07000122"	"Aged 70-74"	"number"	1622	""
"2011"	"Male"	"E07000122"	"Aged 75-79"	"number"	1199	""
"2011"	"Male"	"E07000122"	"Aged 80-84"	"number"	851	""
"2011"	"Male"	"E07000122"	"Age 85"	"number"	124	""
"2011"	"Male"	"E07000122"	"Age 86"	"number"	101	""
"2011"	"Male"	"E07000122"	"Age 87"	"number"	103	""
"2011"	"Male"	"E07000122"	"Age 88"	"number"	86	""
"2011"	"Male"	"E07000122"	"Age 89"	"number"	65	""
"2011"	"Male"	"E07000122"	"Aged 90+"	"number"	166	""
"2011"	"Male"	"E07000123"	"Aged 60-64"	"number"	3621	""
"2011"	"Male"	"E07000123"	"Aged 65-69"	"number"	2631	""
"2011"	"Male"	"E07000123"	"Aged 70-74"	"number"	2201	""
"2011"	"Male"	"E07000123"	"Aged 75-79"	"number"	1800	""
"2011"	"Male"	"E07000123"	"Aged 80-84"	"number"	1160	""
"2011"	"Male"	"E07000123"	"Age 85"	"number"	175	""
"2011"	"Male"	"E07000123"	"Age 86"	"number"	134	""
"2011"	"Male"	"E07000123"	"Age 87"	"number"	104	""
"2011"	"Male"	"E07000123"	"Age 88"	"number"	90	""
"2011"	"Male"	"E07000123"	"Age 89"	"number"	100	""
"2011"	"Male"	"E07000123"	"Aged 90+"	"number"	239	""
"2011"	"Male"	"E07000124"	"Aged 60-64"	"number"	2016	""
"2011"	"Male"	"E07000124"	"Aged 65-69"	"number"	1779	""
"2011"	"Male"	"E07000124"	"Aged 70-74"	"number"	1307	""
"2011"	"Male"	"E07000124"	"Aged 75-79"	"number"	1034	""
"2011"	"Male"	"E07000124"	"Aged 80-84"	"number"	637	""
"2011"	"Male"	"E07000124"	"Age 85"	"number"	81	""
"2011"	"Male"	"E07000124"	"Age 86"	"number"	88	""
"2011"	"Male"	"E07000124"	"Age 87"	"number"	59	""
"2011"	"Male"	"E07000124"	"Age 88"	"number"	50	""
"2011"	"Male"	"E07000124"	"Age 89"	"number"	43	""
"2011"	"Male"	"E07000124"	"Aged 90+"	"number"	146	""
"2011"	"Male"	"E07000125"	"Aged 60-64"	"number"	2381	""
"2011"	"Male"	"E07000125"	"Aged 65-69"	"number"	1703	""
"2011"	"Male"	"E07000125"	"Aged 70-74"	"number"	1224	""
"2011"	"Male"	"E07000125"	"Aged 75-79"	"number"	865	""
"2011"	"Male"	"E07000125"	"Aged 80-84"	"number"	589	""
"2011"	"Male"	"E07000125"	"Age 85"	"number"	84	""
"2011"	"Male"	"E07000125"	"Age 86"	"number"	67	""
"2011"	"Male"	"E07000125"	"Age 87"	"number"	48	""
"2011"	"Male"	"E07000125"	"Age 88"	"number"	47	""
"2011"	"Male"	"E07000125"	"Age 89"	"number"	49	""
"2011"	"Male"	"E07000125"	"Aged 90+"	"number"	116	""
"2011"	"Male"	"E07000126"	"Aged 60-64"	"number"	3602	""
"2011"	"Male"	"E07000126"	"Aged 65-69"	"number"	2906	""
"2011"	"Male"	"E07000126"	"Aged 70-74"	"number"	2308	""
"2011"	"Male"	"E07000126"	"Aged 75-79"	"number"	1657	""
"2011"	"Male"	"E07000126"	"Aged 80-84"	"number"	1142	""
"2011"	"Male"	"E07000126"	"Age 85"	"number"	167	""
"2011"	"Male"	"E07000126"	"Age 86"	"number"	148	""
"2011"	"Male"	"E07000126"	"Age 87"	"number"	117	""
"2011"	"Male"	"E07000126"	"Age 88"	"number"	97	""
"2011"	"Male"	"E07000126"	"Age 89"	"number"	73	""
"2011"	"Male"	"E07000126"	"Aged 90+"	"number"	187	""
"2011"	"Male"	"E07000127"	"Aged 60-64"	"number"	3769	""
"2011"	"Male"	"E07000127"	"Aged 65-69"	"number"	3160	""
"2011"	"Male"	"E07000127"	"Aged 70-74"	"number"	2549	""
"2011"	"Male"	"E07000127"	"Aged 75-79"	"number"	1882	""
"2011"	"Male"	"E07000127"	"Aged 80-84"	"number"	1152	""
"2011"	"Male"	"E07000127"	"Age 85"	"number"	144	""
"2011"	"Male"	"E07000127"	"Age 86"	"number"	135	""
"2011"	"Male"	"E07000127"	"Age 87"	"number"	115	""
"2011"	"Male"	"E07000127"	"Age 88"	"number"	87	""
"2011"	"Male"	"E07000127"	"Age 89"	"number"	72	""
"2011"	"Male"	"E07000127"	"Aged 90+"	"number"	195	""
"2011"	"Male"	"E07000128"	"Aged 60-64"	"number"	3945	""
"2011"	"Male"	"E07000128"	"Aged 65-69"	"number"	3547	""
"2011"	"Male"	"E07000128"	"Aged 70-74"	"number"	3102	""
"2011"	"Male"	"E07000128"	"Aged 75-79"	"number"	2393	""
"2011"	"Male"	"E07000128"	"Aged 80-84"	"number"	1692	""
"2011"	"Male"	"E07000128"	"Age 85"	"number"	202	""
"2011"	"Male"	"E07000128"	"Age 86"	"number"	210	""
"2011"	"Male"	"E07000128"	"Age 87"	"number"	158	""
"2011"	"Male"	"E07000128"	"Age 88"	"number"	148	""
"2011"	"Male"	"E07000128"	"Age 89"	"number"	129	""
"2011"	"Male"	"E07000128"	"Aged 90+"	"number"	297	""
"2011"	"Male"	"E08000011"	"Aged 60-64"	"number"	4012	""
"2011"	"Male"	"E08000011"	"Aged 65-69"	"number"	2911	""
"2011"	"Male"	"E08000011"	"Aged 70-74"	"number"	2621	""
"2011"	"Male"	"E08000011"	"Aged 75-79"	"number"	2118	""
"2011"	"Male"	"E08000011"	"Aged 80-84"	"number"	1456	""
"2011"	"Male"	"E08000011"	"Age 85"	"number"	182	""
"2011"	"Male"	"E08000011"	"Age 86"	"number"	128	""
"2011"	"Male"	"E08000011"	"Age 87"	"number"	98	""
"2011"	"Male"	"E08000011"	"Age 88"	"number"	89	""
"2011"	"Male"	"E08000011"	"Age 89"	"number"	87	""
"2011"	"Male"	"E08000011"	"Aged 90+"	"number"	189	""
"2011"	"Male"	"E08000012"	"Aged 60-64"	"number"	12253	""
"2011"	"Male"	"E08000012"	"Aged 65-69"	"number"	8747	""
"2011"	"Male"	"E08000012"	"Aged 70-74"	"number"	7517	""
"2011"	"Male"	"E08000012"	"Aged 75-79"	"number"	6135	""
"2011"	"Male"	"E08000012"	"Aged 80-84"	"number"	3939	""
"2011"	"Male"	"E08000012"	"Age 85"	"number"	477	""
"2011"	"Male"	"E08000012"	"Age 86"	"number"	383	""
"2011"	"Male"	"E08000012"	"Age 87"	"number"	337	""
"2011"	"Male"	"E08000012"	"Age 88"	"number"	311	""
"2011"	"Male"	"E08000012"	"Age 89"	"number"	263	""
"2011"	"Male"	"E08000012"	"Aged 90+"	"number"	619	""
"2011"	"Male"	"E08000014"	"Aged 60-64"	"number"	8986	""
"2011"	"Male"	"E08000014"	"Aged 65-69"	"number"	7118	""
"2011"	"Male"	"E08000014"	"Aged 70-74"	"number"	6049	""
"2011"	"Male"	"E08000014"	"Aged 75-79"	"number"	5171	""
"2011"	"Male"	"E08000014"	"Aged 80-84"	"number"	3521	""
"2011"	"Male"	"E08000014"	"Age 85"	"number"	468	""
"2011"	"Male"	"E08000014"	"Age 86"	"number"	389	""
"2011"	"Male"	"E08000014"	"Age 87"	"number"	351	""
"2011"	"Male"	"E08000014"	"Age 88"	"number"	253	""
"2011"	"Male"	"E08000014"	"Age 89"	"number"	237	""
"2011"	"Male"	"E08000014"	"Aged 90+"	"number"	651	""
"2011"	"Male"	"E08000013"	"Aged 60-64"	"number"	6013	""
"2011"	"Male"	"E08000013"	"Aged 65-69"	"number"	4766	""
"2011"	"Male"	"E08000013"	"Aged 70-74"	"number"	3757	""
"2011"	"Male"	"E08000013"	"Aged 75-79"	"number"	2813	""
"2011"	"Male"	"E08000013"	"Aged 80-84"	"number"	1756	""
"2011"	"Male"	"E08000013"	"Age 85"	"number"	255	""
"2011"	"Male"	"E08000013"	"Age 86"	"number"	182	""
"2011"	"Male"	"E08000013"	"Age 87"	"number"	157	""
"2011"	"Male"	"E08000013"	"Age 88"	"number"	135	""
"2011"	"Male"	"E08000013"	"Age 89"	"number"	106	""
"2011"	"Male"	"E08000013"	"Aged 90+"	"number"	242	""
"2011"	"Male"	"E08000015"	"Aged 60-64"	"number"	10691	""
"2011"	"Male"	"E08000015"	"Aged 65-69"	"number"	8412	""
"2011"	"Male"	"E08000015"	"Aged 70-74"	"number"	6511	""
"2011"	"Male"	"E08000015"	"Aged 75-79"	"number"	5278	""
"2011"	"Male"	"E08000015"	"Aged 80-84"	"number"	3728	""
"2011"	"Male"	"E08000015"	"Age 85"	"number"	507	""
"2011"	"Male"	"E08000015"	"Age 86"	"number"	417	""
"2011"	"Male"	"E08000015"	"Age 87"	"number"	372	""
"2011"	"Male"	"E08000015"	"Age 88"	"number"	293	""
"2011"	"Male"	"E08000015"	"Age 89"	"number"	289	""
"2011"	"Male"	"E08000015"	"Aged 90+"	"number"	755	""
"2011"	"Male"	"E06000011"	"Aged 60-64"	"number"	13033	""
"2011"	"Male"	"E06000011"	"Aged 65-69"	"number"	10594	""
"2011"	"Male"	"E06000011"	"Aged 70-74"	"number"	8368	""
"2011"	"Male"	"E06000011"	"Aged 75-79"	"number"	6385	""
"2011"	"Male"	"E06000011"	"Aged 80-84"	"number"	4186	""
"2011"	"Male"	"E06000011"	"Age 85"	"number"	612	""
"2011"	"Male"	"E06000011"	"Age 86"	"number"	495	""
"2011"	"Male"	"E06000011"	"Age 87"	"number"	425	""
"2011"	"Male"	"E06000011"	"Age 88"	"number"	356	""
"2011"	"Male"	"E06000011"	"Age 89"	"number"	282	""
"2011"	"Male"	"E06000011"	"Aged 90+"	"number"	833	""
"2011"	"Male"	"E06000010"	"Aged 60-64"	"number"	6972	""
"2011"	"Male"	"E06000010"	"Aged 65-69"	"number"	4815	""
"2011"	"Male"	"E06000010"	"Aged 70-74"	"number"	4044	""
"2011"	"Male"	"E06000010"	"Aged 75-79"	"number"	3274	""
"2011"	"Male"	"E06000010"	"Aged 80-84"	"number"	2166	""
"2011"	"Male"	"E06000010"	"Age 85"	"number"	296	""
"2011"	"Male"	"E06000010"	"Age 86"	"number"	244	""
"2011"	"Male"	"E06000010"	"Age 87"	"number"	205	""
"2011"	"Male"	"E06000010"	"Age 88"	"number"	192	""
"2011"	"Male"	"E06000010"	"Age 89"	"number"	154	""
"2011"	"Male"	"E06000010"	"Aged 90+"	"number"	419	""
"2011"	"Male"	"E06000012"	"Aged 60-64"	"number"	5087	""
"2011"	"Male"	"E06000012"	"Aged 65-69"	"number"	3930	""
"2011"	"Male"	"E06000012"	"Aged 70-74"	"number"	3143	""
"2011"	"Male"	"E06000012"	"Aged 75-79"	"number"	2593	""
"2011"	"Male"	"E06000012"	"Aged 80-84"	"number"	1708	""
"2011"	"Male"	"E06000012"	"Age 85"	"number"	225	""
"2011"	"Male"	"E06000012"	"Age 86"	"number"	196	""
"2011"	"Male"	"E06000012"	"Age 87"	"number"	179	""
"2011"	"Male"	"E06000012"	"Age 88"	"number"	157	""
"2011"	"Male"	"E06000012"	"Age 89"	"number"	133	""
"2011"	"Male"	"E06000012"	"Aged 90+"	"number"	343	""
"2011"	"Male"	"E06000013"	"Aged 60-64"	"number"	5755	""
"2011"	"Male"	"E06000013"	"Aged 65-69"	"number"	4486	""
"2011"	"Male"	"E06000013"	"Aged 70-74"	"number"	3545	""
"2011"	"Male"	"E06000013"	"Aged 75-79"	"number"	2615	""
"2011"	"Male"	"E06000013"	"Aged 80-84"	"number"	1801	""
"2011"	"Male"	"E06000013"	"Age 85"	"number"	239	""
"2011"	"Male"	"E06000013"	"Age 86"	"number"	190	""
"2011"	"Male"	"E06000013"	"Age 87"	"number"	196	""
"2011"	"Male"	"E06000013"	"Age 88"	"number"	119	""
"2011"	"Male"	"E06000013"	"Age 89"	"number"	126	""
"2011"	"Male"	"E06000013"	"Aged 90+"	"number"	328	""
"2011"	"Male"	"E06000014"	"Aged 60-64"	"number"	5575	""
"2011"	"Male"	"E06000014"	"Aged 65-69"	"number"	4435	""
"2011"	"Male"	"E06000014"	"Aged 70-74"	"number"	3540	""
"2011"	"Male"	"E06000014"	"Aged 75-79"	"number"	2954	""
"2011"	"Male"	"E06000014"	"Aged 80-84"	"number"	1983	""
"2011"	"Male"	"E06000014"	"Age 85"	"number"	325	""
"2011"	"Male"	"E06000014"	"Age 86"	"number"	247	""
"2011"	"Male"	"E06000014"	"Age 87"	"number"	220	""
"2011"	"Male"	"E06000014"	"Age 88"	"number"	211	""
"2011"	"Male"	"E06000014"	"Age 89"	"number"	180	""
"2011"	"Male"	"E06000014"	"Aged 90+"	"number"	469	""
"2011"	"Male"	"E07000163"	"Aged 60-64"	"number"	2163	""
"2011"	"Male"	"E07000163"	"Aged 65-69"	"number"	1795	""
"2011"	"Male"	"E07000163"	"Aged 70-74"	"number"	1300	""
"2011"	"Male"	"E07000163"	"Aged 75-79"	"number"	1063	""
"2011"	"Male"	"E07000163"	"Aged 80-84"	"number"	733	""
"2011"	"Male"	"E07000163"	"Age 85"	"number"	107	""
"2011"	"Male"	"E07000163"	"Age 86"	"number"	99	""
"2011"	"Male"	"E07000163"	"Age 87"	"number"	72	""
"2011"	"Male"	"E07000163"	"Age 88"	"number"	62	""
"2011"	"Male"	"E07000163"	"Age 89"	"number"	77	""
"2011"	"Male"	"E07000163"	"Aged 90+"	"number"	166	""
"2011"	"Male"	"E07000164"	"Aged 60-64"	"number"	3410	""
"2011"	"Male"	"E07000164"	"Aged 65-69"	"number"	2857	""
"2011"	"Male"	"E07000164"	"Aged 70-74"	"number"	2193	""
"2011"	"Male"	"E07000164"	"Aged 75-79"	"number"	1670	""
"2011"	"Male"	"E07000164"	"Aged 80-84"	"number"	1189	""
"2011"	"Male"	"E07000164"	"Age 85"	"number"	173	""
"2011"	"Male"	"E07000164"	"Age 86"	"number"	135	""
"2011"	"Male"	"E07000164"	"Age 87"	"number"	120	""
"2011"	"Male"	"E07000164"	"Age 88"	"number"	93	""
"2011"	"Male"	"E07000164"	"Age 89"	"number"	71	""
"2011"	"Male"	"E07000164"	"Aged 90+"	"number"	230	""
"2011"	"Male"	"E07000165"	"Aged 60-64"	"number"	5174	""
"2011"	"Male"	"E07000165"	"Aged 65-69"	"number"	4221	""
"2011"	"Male"	"E07000165"	"Aged 70-74"	"number"	3306	""
"2011"	"Male"	"E07000165"	"Aged 75-79"	"number"	2693	""
"2011"	"Male"	"E07000165"	"Aged 80-84"	"number"	1800	""
"2011"	"Male"	"E07000165"	"Age 85"	"number"	268	""
"2011"	"Male"	"E07000165"	"Age 86"	"number"	212	""
"2011"	"Male"	"E07000165"	"Age 87"	"number"	197	""
"2011"	"Male"	"E07000165"	"Age 88"	"number"	179	""
"2011"	"Male"	"E07000165"	"Age 89"	"number"	154	""
"2011"	"Male"	"E07000165"	"Aged 90+"	"number"	442	""
"2011"	"Male"	"E07000166"	"Aged 60-64"	"number"	1704	""
"2011"	"Male"	"E07000166"	"Aged 65-69"	"number"	1385	""
"2011"	"Male"	"E07000166"	"Aged 70-74"	"number"	1089	""
"2011"	"Male"	"E07000166"	"Aged 75-79"	"number"	818	""
"2011"	"Male"	"E07000166"	"Aged 80-84"	"number"	525	""
"2011"	"Male"	"E07000166"	"Age 85"	"number"	50	""
"2011"	"Male"	"E07000166"	"Age 86"	"number"	69	""
"2011"	"Male"	"E07000166"	"Age 87"	"number"	41	""
"2011"	"Male"	"E07000166"	"Age 88"	"number"	48	""
"2011"	"Male"	"E07000166"	"Age 89"	"number"	51	""
"2011"	"Male"	"E07000166"	"Aged 90+"	"number"	126	""
"2011"	"Male"	"E07000167"	"Aged 60-64"	"number"	2198	""
"2011"	"Male"	"E07000167"	"Aged 65-69"	"number"	1801	""
"2011"	"Male"	"E07000167"	"Aged 70-74"	"number"	1305	""
"2011"	"Male"	"E07000167"	"Aged 75-79"	"number"	1073	""
"2011"	"Male"	"E07000167"	"Aged 80-84"	"number"	764	""
"2011"	"Male"	"E07000167"	"Age 85"	"number"	98	""
"2011"	"Male"	"E07000167"	"Age 86"	"number"	85	""
"2011"	"Male"	"E07000167"	"Age 87"	"number"	78	""
"2011"	"Male"	"E07000167"	"Age 88"	"number"	78	""
"2011"	"Male"	"E07000167"	"Age 89"	"number"	56	""
"2011"	"Male"	"E07000167"	"Aged 90+"	"number"	156	""
"2011"	"Male"	"E07000168"	"Aged 60-64"	"number"	4150	""
"2011"	"Male"	"E07000168"	"Aged 65-69"	"number"	3547	""
"2011"	"Male"	"E07000168"	"Aged 70-74"	"number"	2830	""
"2011"	"Male"	"E07000168"	"Aged 75-79"	"number"	2201	""
"2011"	"Male"	"E07000168"	"Aged 80-84"	"number"	1485	""
"2011"	"Male"	"E07000168"	"Age 85"	"number"	221	""
"2011"	"Male"	"E07000168"	"Age 86"	"number"	192	""
"2011"	"Male"	"E07000168"	"Age 87"	"number"	157	""
"2011"	"Male"	"E07000168"	"Age 88"	"number"	138	""
"2011"	"Male"	"E07000168"	"Age 89"	"number"	116	""
"2011"	"Male"	"E07000168"	"Aged 90+"	"number"	354	""
"2011"	"Male"	"E07000169"	"Aged 60-64"	"number"	3008	""
"2011"	"Male"	"E07000169"	"Aged 65-69"	"number"	2266	""
"2011"	"Male"	"E07000169"	"Aged 70-74"	"number"	1536	""
"2011"	"Male"	"E07000169"	"Aged 75-79"	"number"	1228	""
"2011"	"Male"	"E07000169"	"Aged 80-84"	"number"	790	""
"2011"	"Male"	"E07000169"	"Age 85"	"number"	112	""
"2011"	"Male"	"E07000169"	"Age 86"	"number"	102	""
"2011"	"Male"	"E07000169"	"Age 87"	"number"	89	""
"2011"	"Male"	"E07000169"	"Age 88"	"number"	72	""
"2011"	"Male"	"E07000169"	"Age 89"	"number"	69	""
"2011"	"Male"	"E07000169"	"Aged 90+"	"number"	174	""
"2011"	"Male"	"E08000016"	"Aged 60-64"	"number"	7449	""
"2011"	"Male"	"E08000016"	"Aged 65-69"	"number"	6169	""
"2011"	"Male"	"E08000016"	"Aged 70-74"	"number"	4628	""
"2011"	"Male"	"E08000016"	"Aged 75-79"	"number"	3438	""
"2011"	"Male"	"E08000016"	"Aged 80-84"	"number"	2229	""
"2011"	"Male"	"E08000016"	"Age 85"	"number"	311	""
"2011"	"Male"	"E08000016"	"Age 86"	"number"	280	""
"2011"	"Male"	"E08000016"	"Age 87"	"number"	224	""
"2011"	"Male"	"E08000016"	"Age 88"	"number"	206	""
"2011"	"Male"	"E08000016"	"Age 89"	"number"	136	""
"2011"	"Male"	"E08000016"	"Aged 90+"	"number"	353	""
"2011"	"Male"	"E08000017"	"Aged 60-64"	"number"	9213	""
"2011"	"Male"	"E08000017"	"Aged 65-69"	"number"	7330	""
"2011"	"Male"	"E08000017"	"Aged 70-74"	"number"	5739	""
"2011"	"Male"	"E08000017"	"Aged 75-79"	"number"	4491	""
"2011"	"Male"	"E08000017"	"Aged 80-84"	"number"	3108	""
"2011"	"Male"	"E08000017"	"Age 85"	"number"	445	""
"2011"	"Male"	"E08000017"	"Age 86"	"number"	373	""
"2011"	"Male"	"E08000017"	"Age 87"	"number"	330	""
"2011"	"Male"	"E08000017"	"Age 88"	"number"	230	""
"2011"	"Male"	"E08000017"	"Age 89"	"number"	236	""
"2011"	"Male"	"E08000017"	"Aged 90+"	"number"	543	""
"2011"	"Male"	"E08000018"	"Aged 60-64"	"number"	8295	""
"2011"	"Male"	"E08000018"	"Aged 65-69"	"number"	6729	""
"2011"	"Male"	"E08000018"	"Aged 70-74"	"number"	5307	""
"2011"	"Male"	"E08000018"	"Aged 75-79"	"number"	3831	""
"2011"	"Male"	"E08000018"	"Aged 80-84"	"number"	2467	""
"2011"	"Male"	"E08000018"	"Age 85"	"number"	374	""
"2011"	"Male"	"E08000018"	"Age 86"	"number"	312	""
"2011"	"Male"	"E08000018"	"Age 87"	"number"	249	""
"2011"	"Male"	"E08000018"	"Age 88"	"number"	194	""
"2011"	"Male"	"E08000018"	"Age 89"	"number"	175	""
"2011"	"Male"	"E08000018"	"Aged 90+"	"number"	447	""
"2011"	"Male"	"E08000019"	"Aged 60-64"	"number"	14142	""
"2011"	"Male"	"E08000019"	"Aged 65-69"	"number"	11761	""
"2011"	"Male"	"E08000019"	"Aged 70-74"	"number"	9644	""
"2011"	"Male"	"E08000019"	"Aged 75-79"	"number"	7429	""
"2011"	"Male"	"E08000019"	"Aged 80-84"	"number"	5189	""
"2011"	"Male"	"E08000019"	"Age 85"	"number"	708	""
"2011"	"Male"	"E08000019"	"Age 86"	"number"	634	""
"2011"	"Male"	"E08000019"	"Age 87"	"number"	544	""
"2011"	"Male"	"E08000019"	"Age 88"	"number"	432	""
"2011"	"Male"	"E08000019"	"Age 89"	"number"	385	""
"2011"	"Male"	"E08000019"	"Aged 90+"	"number"	1200	""
"2011"	"Male"	"E08000032"	"Aged 60-64"	"number"	13316	""
"2011"	"Male"	"E08000032"	"Aged 65-69"	"number"	9125	""
"2011"	"Male"	"E08000032"	"Aged 70-74"	"number"	7702	""
"2011"	"Male"	"E08000032"	"Aged 75-79"	"number"	6089	""
"2011"	"Male"	"E08000032"	"Aged 80-84"	"number"	4207	""
"2011"	"Male"	"E08000032"	"Age 85"	"number"	563	""
"2011"	"Male"	"E08000032"	"Age 86"	"number"	519	""
"2011"	"Male"	"E08000032"	"Age 87"	"number"	440	""
"2011"	"Male"	"E08000032"	"Age 88"	"number"	358	""
"2011"	"Male"	"E08000032"	"Age 89"	"number"	324	""
"2011"	"Male"	"E08000032"	"Aged 90+"	"number"	845	""
"2011"	"Male"	"E08000033"	"Aged 60-64"	"number"	6560	""
"2011"	"Male"	"E08000033"	"Aged 65-69"	"number"	4933	""
"2011"	"Male"	"E08000033"	"Aged 70-74"	"number"	3652	""
"2011"	"Male"	"E08000033"	"Aged 75-79"	"number"	2573	""
"2011"	"Male"	"E08000033"	"Aged 80-84"	"number"	1716	""
"2011"	"Male"	"E08000033"	"Age 85"	"number"	244	""
"2011"	"Male"	"E08000033"	"Age 86"	"number"	229	""
"2011"	"Male"	"E08000033"	"Age 87"	"number"	183	""
"2011"	"Male"	"E08000033"	"Age 88"	"number"	166	""
"2011"	"Male"	"E08000033"	"Age 89"	"number"	146	""
"2011"	"Male"	"E08000033"	"Aged 90+"	"number"	343	""
"2011"	"Male"	"E08000034"	"Aged 60-64"	"number"	12779	""
"2011"	"Male"	"E08000034"	"Aged 65-69"	"number"	9531	""
"2011"	"Male"	"E08000034"	"Aged 70-74"	"number"	7413	""
"2011"	"Male"	"E08000034"	"Aged 75-79"	"number"	5460	""
"2011"	"Male"	"E08000034"	"Aged 80-84"	"number"	3569	""
"2011"	"Male"	"E08000034"	"Age 85"	"number"	497	""
"2011"	"Male"	"E08000034"	"Age 86"	"number"	428	""
"2011"	"Male"	"E08000034"	"Age 87"	"number"	355	""
"2011"	"Male"	"E08000034"	"Age 88"	"number"	280	""
"2011"	"Male"	"E08000034"	"Age 89"	"number"	276	""
"2011"	"Male"	"E08000034"	"Aged 90+"	"number"	695	""
"2011"	"Male"	"E08000035"	"Aged 60-64"	"number"	19540	""
"2011"	"Male"	"E08000035"	"Aged 65-69"	"number"	14871	""
"2011"	"Male"	"E08000035"	"Aged 70-74"	"number"	11912	""
"2011"	"Male"	"E08000035"	"Aged 75-79"	"number"	9863	""
"2011"	"Male"	"E08000035"	"Aged 80-84"	"number"	6615	""
"2011"	"Male"	"E08000035"	"Age 85"	"number"	944	""
"2011"	"Male"	"E08000035"	"Age 86"	"number"	802	""
"2011"	"Male"	"E08000035"	"Age 87"	"number"	670	""
"2011"	"Male"	"E08000035"	"Age 88"	"number"	577	""
"2011"	"Male"	"E08000035"	"Age 89"	"number"	460	""
"2011"	"Male"	"E08000035"	"Aged 90+"	"number"	1347	""
"2011"	"Male"	"E08000036"	"Aged 60-64"	"number"	10548	""
"2011"	"Male"	"E08000036"	"Aged 65-69"	"number"	8344	""
"2011"	"Male"	"E08000036"	"Aged 70-74"	"number"	6380	""
"2011"	"Male"	"E08000036"	"Aged 75-79"	"number"	4805	""
"2011"	"Male"	"E08000036"	"Aged 80-84"	"number"	2956	""
"2011"	"Male"	"E08000036"	"Age 85"	"number"	414	""
"2011"	"Male"	"E08000036"	"Age 86"	"number"	374	""
"2011"	"Male"	"E08000036"	"Age 87"	"number"	311	""
"2011"	"Male"	"E08000036"	"Age 88"	"number"	240	""
"2011"	"Male"	"E08000036"	"Age 89"	"number"	191	""
"2011"	"Male"	"E08000036"	"Aged 90+"	"number"	570	""
"2011"	"Male"	"E06000015"	"Aged 60-64"	"number"	6203	""
"2011"	"Male"	"E06000015"	"Aged 65-69"	"number"	4980	""
"2011"	"Male"	"E06000015"	"Aged 70-74"	"number"	4049	""
"2011"	"Male"	"E06000015"	"Aged 75-79"	"number"	3385	""
"2011"	"Male"	"E06000015"	"Aged 80-84"	"number"	2472	""
"2011"	"Male"	"E06000015"	"Age 85"	"number"	331	""
"2011"	"Male"	"E06000015"	"Age 86"	"number"	281	""
"2011"	"Male"	"E06000015"	"Age 87"	"number"	254	""
"2011"	"Male"	"E06000015"	"Age 88"	"number"	195	""
"2011"	"Male"	"E06000015"	"Age 89"	"number"	182	""
"2011"	"Male"	"E06000015"	"Aged 90+"	"number"	502	""
"2011"	"Male"	"E06000016"	"Aged 60-64"	"number"	7179	""
"2011"	"Male"	"E06000016"	"Aged 65-69"	"number"	4922	""
"2011"	"Male"	"E06000016"	"Aged 70-74"	"number"	4042	""
"2011"	"Male"	"E06000016"	"Aged 75-79"	"number"	3246	""
"2011"	"Male"	"E06000016"	"Aged 80-84"	"number"	2247	""
"2011"	"Male"	"E06000016"	"Age 85"	"number"	375	""
"2011"	"Male"	"E06000016"	"Age 86"	"number"	283	""
"2011"	"Male"	"E06000016"	"Age 87"	"number"	232	""
"2011"	"Male"	"E06000016"	"Age 88"	"number"	225	""
"2011"	"Male"	"E06000016"	"Age 89"	"number"	191	""
"2011"	"Male"	"E06000016"	"Aged 90+"	"number"	561	""
"2011"	"Male"	"E06000018"	"Aged 60-64"	"number"	6700	""
"2011"	"Male"	"E06000018"	"Aged 65-69"	"number"	4606	""
"2011"	"Male"	"E06000018"	"Aged 70-74"	"number"	3745	""
